1047;CHIPA;KG;04/06/21;16:07:20;1/00018507;0,07;        49,9;0,0;        0,0;3,49
1411;EXPRESSO ESPECIAL;UN;04/06/21;16:07:20;1/00018507;1,0;        7,0;0,0;        0,0;7,0
1153;SUCO COM AGUA;UN;04/06/21;16:07:20;1/00018507;2,0;        7,0;0,0;        0,0;14,0
1040;MISTO QUENTE;UN;04/06/21;16:07:20;1/00018507;1,0;        6,0;0,0;        0,0;6,0
1302;AGUA S/ GAS CRYSTAL 500ML;UN;04/06/21;16:07:20;1/00018507;1,0;        4,0;0,0;        0,0;4,0
1149;CAPUCCINO SABOR E CIA;UN;04/06/21;16:10:27;1/00018508;1,0;        13,0;0,0;        0,0;13,0
1147;CAFE EXPRESSO COM LEITE MEDIO;UN;04/06/21;16:10:27;1/00018508;1,0;        6,5;0,0;        0,0;6,5
1039;BAURU;UN;04/06/21;16:10:27;1/00018508;1,0;        6,5;0,0;        0,0;6,5
1303;AGUA C/ GAS CRYSTAL 500ML;UN;04/06/21;16:10:27;1/00018508;1,0;        4,5;0,0;        0,0;4,5
1014;TORTA DE MORTADELA;KG;04/06/21;16:16:47;1/00018509;0,25;        48,0;0,0;        0,0;12,0
1042;PAO FRANCES;KG;04/06/21;16:16:47;1/00018509;0,28;        11,9;0,0;        0,0;3,33
1033;PAO DE QUEIJO;KG;04/06/21;16:16:47;1/00018509;0,14;        39,9;0,0;        0,0;5,59
1001;BRIOCHE;KG;04/06/21;16:30:31;1/00018510;0,074;        58,9;0,0;        0,0;4,39
1119;BOLO DE FERRERO ROCHER;KG;04/06/21;16:30:31;1/00018510;1,165;        52,0;0,0;        0,0;60,58
2039;VELA CHAMA ESTRELHAR 2UN;UN;04/06/21;16:30:31;1/00018510;1,0;        5,0;0,0;        0,0;5,0
1592;PAO CURITIBANO;KG;04/06/21;16:39:23;1/00018511;0,215;        14,0;0,0;        0,0;3,01
1006;MINI FOLHEADOS;KG;04/06/21;16:39:23;1/00018511;0,1;        52,9;0,0;        0,0;5,29
1284;AGUA S/ GAS SFERRIE 510ML;UN;04/06/21;16:39:23;1/00018511;1,0;        3,5;0,0;        0,0;3,5
1042;PAO FRANCES;KG;04/06/21;16:44:33;1/00018512;0,295;        11,9;0,0;        0,0;3,51
1048;SOPA PARAGUAIA;KG;04/06/21;16:44:33;1/00018512;0,255;        48,0;0,0;        0,0;12,24
1144;CAFE EXPRESSO SIMPLES;UN;04/06/21;16:50:43;1/00018513;1,0;        5,0;0,0;        0,0;5,0
1415;CAPUCCINO FRIO;UN;04/06/21;16:50:43;1/00018513;1,0;        11,0;0,0;        0,0;11,0
1000;MERCADORIAS DIVERAS;DV;04/06/21;16:51:07;1/00018514;1,0;        50,0;0,0;        0,0;50,0
1579;KINDER CHOCOLATE 12,5G;UN;04/06/21;16:51:36;1/00018515;1,0;        2,8;0,0;        0,0;2,8
1042;PAO FRANCES;KG;04/06/21;16:51:36;1/00018515;0,175;        11,9;0,0;        0,0;2,08
1014;TORTA DE MORTADELA;KG;04/06/21;17:00:50;1/00018516;0,24;        48,0;0,0;        0,0;11,52
1149;CAPUCCINO SABOR E CIA;UN;04/06/21;17:00:50;1/00018516;2,0;        13,0;0,0;        0,0;26,0
1011;PASTEL DE NATA;UN;04/06/21;17:00:50;1/00018516;1,0;        8,5;0,0;        0,0;8,5
1135;PAO DE LEITE;KG;04/06/21;17:31:24;1/00018517;0,365;        18,9;0,0;        0,0;6,9
1592;PAO CURITIBANO;KG;04/06/21;17:31:24;1/00018517;0,155;        14,0;0,0;        0,0;2,17
1135;PAO DE LEITE;KG;04/06/21;17:37:23;1/00018518;0,135;        18,9;0,0;        0,0;2,55
1011;PASTEL DE NATA;UN;04/06/21;17:37:23;1/00018518;1,0;        8,5;0,0;        0,0;8,5
1042;PAO FRANCES;KG;04/06/21;17:37:23;1/00018518;0,305;        11,9;0,0;        0,0;3,63
1480;CHOCOLATE FRIO;UN;04/06/21;17:41:18;1/00018519;1,0;        11,0;0,0;        0,0;11,0
1484;TORTA DE BOLACHA;KG;04/06/21;17:41:18;1/00018519;0,115;        62,0;0,0;        0,0;7,13
1710;CHUVISCO;UN;04/06/21;17:52:34;1/00018520;1,0;        16,0;0,0;        0,0;16,0
2163;TORTA DE IOGURTE;KG;04/06/21;17:52:34;1/00018520;0,14;        68,0;0,0;        0,0;9,52
1713;COFFEE SHAKE;UN;04/06/21;17:56:20;1/00018521;1,0;        14,0;0,0;        0,0;14,0
1135;PAO DE LEITE;KG;04/06/21;18:03:08;1/00018522;0,42;        18,9;0,0;        0,0;7,94
1001;BRIOCHE;KG;04/06/21;18:03:08;1/00018522;0,098;        58,9;0,0;        0,0;5,76
1047;CHIPA;KG;04/06/21;18:03:08;1/00018522;0,155;        49,9;0,0;        0,0;7,73
1074;BOLO SECO DIVERSOS;KG;04/06/21;18:07:47;1/00018523;0,38;        29,9;0,0;        0,0;11,36
1042;PAO FRANCES;KG;04/06/21;18:07:47;1/00018523;0,35;        11,9;0,0;        0,0;4,17
1258;PRESUNTO FRIMESA 200G;UN;04/06/21;18:07:47;1/00018523;1,0;        6,9;0,0;        0,0;6,9
1723;DANCLETS TUTTI FRUTTI 13,5G;UN;04/06/21;18:07:47;1/00018523;1,0;        3,5;0,0;        0,0;3,5
1042;PAO FRANCES;KG;04/06/21;18:11:04;1/00018524;0,365;        11,9;0,0;        0,0;4,34
1042;PAO FRANCES;KG;04/06/21;18:11:53;1/00018525;0,59;        11,9;0,0;        0,0;7,02
1020;PASTEL FRITO;UN;04/06/21;18:11:53;1/00018525;1,0;        6,0;0,0;        0,0;6,0
1002;EMPADAS DIVERSAS;UN;04/06/21;18:11:53;1/00018525;4,0;        6,0;0,0;        0,0;24,0
1042;PAO FRANCES;KG;04/06/21;18:14:17;1/00018526;0,49;        11,9;0,0;        0,0;5,83
1033;PAO DE QUEIJO;KG;04/06/21;18:24:55;1/00018527;0,15;        39,9;0,0;        0,0;5,99
1047;CHIPA;KG;04/06/21;18:24:55;1/00018527;0,155;        49,9;0,0;        0,0;7,73
1042;PAO FRANCES;KG;04/06/21;18:24:55;1/00018527;0,29;        11,9;0,0;        0,0;3,45
2058;SALAME FATEADO AURORA 100G;UN;04/06/21;18:24:55;1/00018527;1,0;        9,9;0,0;        0,0;9,9
1258;PRESUNTO FRIMESA 200G;UN;04/06/21;18:24:55;1/00018527;1,0;        6,9;0,0;        0,0;6,9
1044;FARINHA DE ROSCA;KG;04/06/21;18:26:12;1/00018528;0,585;        9,9;0,0;        0,0;5,79
1034;PAO DE QUEIJO PALITO;KG;04/06/21;18:32:36;1/00018529;0,215;        42,9;0,0;        0,0;9,22
1843;MINI OREO;UN;04/06/21;18:32:36;1/00018529;1,0;        4,0;0,0;        0,0;4,0
1011;PASTEL DE NATA;UN;04/06/21;18:35:58;1/00018530;1,0;        8,5;0,0;        0,0;8,5
1298;ICE TEA LEAO LIMAO 450ML;UN;04/06/21;18:35:58;1/00018530;1,0;        6,0;0,0;        0,0;6,0
1484;TORTA DE BOLACHA;KG;04/06/21;18:37:26;1/00018531;0,165;        62,0;0,0;        0,0;10,23
1002;EMPADAS DIVERSAS;UN;04/06/21;18:37:26;1/00018531;1,0;        6,0;0,0;        0,0;6,0
1936;BOLO CREMOSO DE FUBA;KG;04/06/21;18:37:26;1/00018531;0,24;        39,9;0,0;        0,0;9,58
1914;CHICL DINOVO 10G;UN;04/06/21;18:37:26;1/00018531;1,0;        1,0;0,0;        0,0;1,0
1914;CHICL DINOVO 10G;UN;04/06/21;18:37:26;1/00018531;1,0;        1,0;0,0;        0,0;1,0
1042;PAO FRANCES;KG;04/06/21;18:45:47;1/00018532;0,48;        11,9;0,0;        0,0;5,71
1042;PAO FRANCES;KG;04/06/21;18:47:24;1/00018533;0,365;        11,9;0,0;        0,0;4,34
1982;QUEIJO MUSSARELA FATIADO AURORA 150G;UN;04/06/21;18:47:24;1/00018533;1,0;        8,5;0,0;        0,0;8,5
1011;PASTEL DE NATA;UN;04/06/21;18:47:24;1/00018533;1,0;        8,5;0,0;        0,0;8,5
1060;DONUTS;KG;04/06/21;18:48:47;1/00018534;0,15;        46,9;0,0;        0,0;7,04
1042;PAO FRANCES;KG;04/06/21;18:48:47;1/00018534;0,355;        11,9;0,0;        0,0;4,22
1415;CAPUCCINO FRIO;UN;04/06/21;18:57:44;1/00018535;1,0;        11,0;0,0;        0,0;11,0
1409;CHANTILLY EXTRA;UN;04/06/21;18:57:44;1/00018535;1,0;        4,0;0,0;        0,0;4,0
1110;SANDUICHE NATURAL;UN;04/06/21;18:57:44;1/00018535;1,0;        12,5;0,0;        0,0;12,5
1152;SUCO NATURAL DE LARANJA;UN;04/06/21;19:00:07;1/00018536;1,0;        8,0;0,0;        0,0;8,0
1152;SUCO NATURAL DE LARANJA;UN;04/06/21;19:00:07;1/00018536;1,0;        8,0;0,0;        0,0;8,0
1011;PASTEL DE NATA;UN;04/06/21;19:00:07;1/00018536;1,0;        8,5;0,0;        0,0;8,5
1001;BRIOCHE;KG;04/06/21;19:02:41;1/00018537;0,065;        58,9;0,0;        0,0;3,83
1152;SUCO NATURAL DE LARANJA;UN;04/06/21;19:02:41;1/00018537;1,0;        8,0;0,0;        0,0;8,0
1152;SUCO NATURAL DE LARANJA;UN;04/06/21;19:02:41;1/00018537;1,0;        8,0;0,0;        0,0;8,0
1011;PASTEL DE NATA;UN;04/06/21;19:02:41;1/00018537;1,0;        8,5;0,0;        0,0;8,5
1011;PASTEL DE NATA;UN;04/06/21;19:02:41;1/00018537;1,0;        8,5;0,0;        0,0;8,5
2163;TORTA DE IOGURTE;KG;04/06/21;19:06:32;1/00018538;0,12;        68,0;0,0;        0,0;8,16
1144;CAFE EXPRESSO SIMPLES;UN;04/06/21;19:06:32;1/00018538;1,0;        5,0;0,0;        0,0;5,0
1144;CAFE EXPRESSO SIMPLES;UN;04/06/21;19:06:32;1/00018538;1,0;        5,0;0,0;        0,0;5,0
1011;PASTEL DE NATA;UN;04/06/21;19:06:32;1/00018538;1,0;        8,5;0,0;        0,0;8,5
1011;PASTEL DE NATA;UN;04/06/21;19:06:32;1/00018538;1,0;        8,5;0,0;        0,0;8,5
1936;BOLO CREMOSO DE FUBA;KG;04/06/21;19:06:32;1/00018538;0,26;        39,9;0,0;        0,0;10,37
2238;BOLO DE MILHO VERDE;KG;04/06/21;19:06:32;1/00018538;0,145;        39,9;0,0;        0,0;5,79
1107;BOLO INDIANO;KG;04/06/21;19:06:32;1/00018538;0,117;        42,9;0,0;        0,0;5,03
1586;TIC TAC FRUTAS 16G;UN;04/06/21;19:12:06;1/00018539;1,0;        2,85;0,0;        0,0;2,85
2157;CAFE KALDI DRIP COFFEE 10G;UN;04/06/21;19:12:06;1/00018539;1,0;        4,5;0,0;        0,0;4,5
1085;PALITINHO FRITO;KG;04/06/21;19:12:06;1/00018539;0,265;        32,9;0,0;        0,0;8,72
1858;FLICS 7 BELO;UN;04/06/21;19:12:06;1/00018539;1,0;        2,0;0,0;        0,0;2,0
1506;PAO COM QUEIJO QUENTE;UN;04/06/21;19:13:42;1/00018540;1,0;        5,5;0,0;        0,0;5,5
1150;CHOCOLATE QUENTE;UN;04/06/21;19:13:42;1/00018540;1,0;        12,0;0,0;        0,0;12,0
1150;CHOCOLATE QUENTE;UN;04/06/21;19:13:42;1/00018540;1,0;        12,0;0,0;        0,0;12,0
1936;BOLO CREMOSO DE FUBA;KG;04/06/21;19:13:42;1/00018540;0,245;        39,9;0,0;        0,0;9,78
1033;PAO DE QUEIJO;KG;04/06/21;19:13:42;1/00018540;0,07;        39,9;0,0;        0,0;2,79
1144;CAFE EXPRESSO SIMPLES;UN;04/06/21;19:39:48;1/00018541;1,0;        5,0;0,0;        0,0;5,0
1144;CAFE EXPRESSO SIMPLES;UN;04/06/21;19:39:48;1/00018541;1,0;        5,0;0,0;        0,0;5,0
1147;CAFE EXPRESSO COM LEITE MEDIO;UN;04/06/21;19:39:48;1/00018541;1,0;        6,5;0,0;        0,0;6,5
1047;CHIPA;KG;04/06/21;19:39:48;1/00018541;0,22;        49,9;0,0;        0,0;10,98
1773;BOLO DE AIPIM;KG;04/06/21;19:39:48;1/00018541;0,14;        39,9;0,0;        0,0;5,58
1303;AGUA C/ GAS CRYSTAL 500ML;UN;04/06/21;19:39:48;1/00018541;1,0;        4,5;0,0;        0,0;4,5
1773;BOLO DE AIPIM;KG;04/06/21;19:41:20;1/00018542;0,14;        39,9;0,0;        0,0;5,58
1092;PETIT FOUR DIVERSOS;KG;04/06/21;19:41:20;1/00018542;0,23;        56,9;0,0;        0,0;13,09
1623;TORTA DE FRANGO;KG;04/06/21;20:08:10;1/00018543;0,18;        48,0;0,0;        0,0;8,64
1773;BOLO DE AIPIM;KG;04/06/21;20:08:10;1/00018543;0,131;        39,9;0,0;        0,0;5,24
1623;TORTA DE FRANGO;KG;04/06/21;20:08:10;1/00018543;0,18;        48,0;0,0;        0,0;8,64
1149;CAPUCCINO SABOR E CIA;UN;04/06/21;20:08:10;1/00018543;1,0;        13,0;0,0;        0,0;13,0
1149;CAPUCCINO SABOR E CIA;UN;04/06/21;20:08:10;1/00018543;1,0;        13,0;0,0;        0,0;13,0
1150;CHOCOLATE QUENTE;UN;04/06/21;20:08:10;1/00018543;1,0;        12,0;0,0;        0,0;12,0
1002;EMPADAS DIVERSAS;UN;04/06/21;20:08:10;1/00018543;1,0;        6,0;0,0;        0,0;6,0
1002;EMPADAS DIVERSAS;UN;04/06/21;20:08:10;1/00018543;1,0;        6,0;0,0;        0,0;6,0
2132;SUCO DE CAJU LIFE 300ML;UN;04/06/21;20:08:10;1/00018543;1,0;        5,0;0,0;        0,0;5,0
1936;BOLO CREMOSO DE FUBA;KG;04/06/21;20:08:10;1/00018543;0,225;        39,9;0,0;        0,0;8,98
1623;TORTA DE FRANGO;KG;04/06/21;20:08:10;1/00018543;0,23;        48,0;0,0;        0,0;11,04
1042;PAO FRANCES;KG;04/06/21;07:29:03;39868;0,285;        11,9;0,0;        0,0;3,39
1145;CAFE EXPRESSO DUPLO;UN;04/06/21;07:43:22;39870;1,0;        7,0;0,0;        0,0;7,0
1042;PAO FRANCES;KG;04/06/21;07:44:13;39871;0,465;        11,9;0,0;        0,0;5,53
1033;PAO DE QUEIJO;KG;04/06/21;07:47:04;39872;0,15;        39,9;0,0;        0,0;5,99
1042;PAO FRANCES;KG;04/06/21;07:47:04;39872;0,24;        11,9;0,0;        0,0;2,86
1444;PAO 14 GRAOS;KG;04/06/21;07:54:31;39873;0,385;        19,9;0,0;        0,0;7,66
1089;PAO INTEGRAL;KG;04/06/21;08:08:17;39875;0,405;        19,9;0,0;        0,0;8,06
1042;PAO FRANCES;KG;04/06/21;08:08:17;39875;0,585;        11,9;0,0;        0,0;6,96
1042;PAO FRANCES;KG;04/06/21;08:11:28;39876;0,36;        11,9;0,0;        0,0;4,28
1350;LEITE INTEGRAL LACTOBOM SC 1L;UN;04/06/21;08:11:28;39876;1,0;        5,5;0,0;        0,0;5,5
1042;PAO FRANCES;KG;04/06/21;08:49:50;39884;0,465;        11,9;0,0;        0,0;5,53
1149;CAPUCCINO SABOR E CIA;UN;04/06/21;08:56:20;39885;2,0;        13,0;0,0;        0,0;26,0
1011;PASTEL DE NATA;UN;04/06/21;08:56:20;39885;2,0;        8,5;0,0;        0,0;17,0
1042;PAO FRANCES;KG;04/06/21;08:56:20;39885;0,465;        11,9;0,0;        0,0;5,53
1042;PAO FRANCES;KG;04/06/21;08:59:24;39886;0,23;        11,9;0,0;        0,0;2,74
2137;LEITE LATVIDA;UN;04/06/21;09:12:46;39889;1,0;        5,3;0,0;        0,0;5,3
1020;PASTEL FRITO;UN;04/06/21;09:31:21;39890;1,0;        6,0;0,0;        0,0;6,0
1020;PASTEL FRITO;UN;04/06/21;09:58:25;39894;1,0;        6,0;0,0;        0,0;6,0
1042;PAO FRANCES;KG;04/06/21;09:58:25;39894;0,28;        11,9;0,0;        0,0;3,33
1145;CAFE EXPRESSO DUPLO;UN;04/06/21;10:36:14;39895;2,0;        7,0;0,0;        0,0;14,0
1020;PASTEL FRITO;UN;04/06/21;10:36:14;39895;1,0;        6,0;0,0;        0,0;6,0
1623;TORTA DE FRANGO;KG;04/06/21;10:36:14;39895;0,21;        48,0;0,0;        0,0;10,08
1014;TORTA DE MORTADELA;KG;04/06/21;10:36:14;39895;0,22;        48,0;0,0;        0,0;10,56
1773;BOLO DE AIPIM;KG;04/06/21;10:36:14;39895;0,153;        39,9;0,0;        0,0;6,11
1014;TORTA DE MORTADELA;KG;04/06/21;10:36:14;39895;0,225;        48,0;0,0;        0,0;10,8
1021;COXINHA;UN;04/06/21;10:36:14;39895;2,0;        6,0;0,0;        0,0;12,0
1304;AGUA S/ GAS CRYSTAL 1,5L;UN;04/06/21;10:39:47;39896;1,0;        6,0;0,0;        0,0;6,0
1002;EMPADAS DIVERSAS;UN;04/06/21;10:50:25;39901;1,0;        6,0;0,0;        0,0;6,0
1813;FOLHEADO DE ALHO PORO;UN;04/06/21;10:50:25;39901;1,0;        8,5;0,0;        0,0;8,5
2150;CAFE CABOCLO 250G;UN;04/06/21;10:50:25;39901;1,0;        6,8;0,0;        0,0;6,8
1564;AGUA DE COCO KERO COCO 330ML;UN;04/06/21;10:58:18;39905;1,0;        7,0;0,0;        0,0;7,0
1033;PAO DE QUEIJO;KG;04/06/21;11:32:22;39912;0,08;        39,9;0,0;        0,0;3,19
1147;CAFE EXPRESSO COM LEITE MEDIO;UN;04/06/21;11:32:22;39912;1,0;        6,5;0,0;        0,0;6,5
1039;BAURU;UN;04/06/21;11:32:22;39912;1,0;        6,5;0,0;        0,0;6,5
1282;ACHOC TODDYNHO 200ML;UN;04/06/21;11:32:22;39912;1,0;        4,0;0,0;        0,0;4,0
2260;BROWNIE LIZI;UN;04/06/21;11:38:53;39915;1,0;        9,0;0,0;        0,0;9,0
2056;BALA DE COCO SABOR MARACUJA VOVO AUREA;UN;04/06/21;11:38:53;39915;1,0;        8,0;0,0;        0,0;8,0
1863;BROWNIE UND;UN;04/06/21;11:38:53;39915;4,0;        5,0;0,0;        0,0;20,0
1303;AGUA C/ GAS CRYSTAL 500ML;UN;04/06/21;13:24:22;39917;1,0;        4,5;0,0;        0,0;4,5
1042;PAO FRANCES;KG;04/06/21;15:30:20;39926;0,93;        11,9;0,0;        0,0;11,07
1752;AGUA S/ GAS NESTLE 1,5L;UN;04/06/21;15:41:25;39927;1,0;        6,0;0,0;        0,0;6,0
1047;CHIPA;KG;04/06/21;15:46:38;39928;0,15;        49,9;0,0;        0,0;7,49
1350;LEITE INTEGRAL LACTOBOM SC 1L;UN;04/06/21;15:47:37;39929;1,0;        5,5;0,0;        0,0;5,5
1957;DETERGENTE LIMPOL;UN;04/06/21;15:47:37;39929;1,0;        3,0;0,0;        0,0;3,0
1042;PAO FRANCES;KG;04/06/21;15:47:37;39929;0,285;        11,9;0,0;        0,0;3,39
1014;TORTA DE MORTADELA;KG;04/06/21;15:47:37;39929;0,2;        48,0;0,0;        0,0;9,6
1144;CAFE EXPRESSO SIMPLES;UN;04/06/21;16:06:45;39932;1,0;        5,0;0,0;        0,0;5,0
1506;PAO COM QUEIJO QUENTE;UN;04/06/21;16:06:45;39932;1,0;        5,5;0,0;        0,0;5,5
1595;CHA GELADO;UN;04/06/21;16:06:45;39932;1,0;        9,0;0,0;        0,0;9,0
1825;MISTO QUENTE INTEGRAL;UN;04/06/21;16:06:45;39932;1,0;        6,5;0,0;        0,0;6,5
1284;AGUA S/ GAS SFERRIE 510ML;UN;04/06/21;16:06:45;39932;1,0;        3,5;0,0;        0,0;3,5
1704;KINDER BUENO AO LEITE 43G;UN;04/06/21;16:24:49;39937;1,0;        8,0;0,0;        0,0;8,0
1788;OMELETE;UN;04/06/21;16:24:49;39937;1,0;        14,0;0,0;        0,0;14,0
1149;CAPUCCINO SABOR E CIA;UN;04/06/21;16:24:49;39937;1,0;        13,0;0,0;        0,0;13,0
1154;SUCO COM LEITE;UN;04/06/21;16:24:49;39937;1,0;        8,0;0,0;        0,0;8,0
1826;BAURU INTEGRAL;UN;04/06/21;16:24:49;39937;1,0;        7,0;0,0;        0,0;7,0
1012;SALGADO ASSADO;UN;04/06/21;16:25:50;39938;1,0;        9,0;0,0;        0,0;9,0
1092;PETIT FOUR DIVERSOS;KG;04/06/21;16:25:50;39938;0,05;        56,9;0,0;        0,0;2,85
1006;MINI FOLHEADOS;KG;04/06/21;16:35:50;39940;0,265;        52,9;0,0;        0,0;14,02
1042;PAO FRANCES;KG;04/06/21;16:35:50;39940;0,58;        11,9;0,0;        0,0;6,9
1235;BOMBOM OURO BRANCO 20G;UN;04/06/21;16:35:50;39940;1,0;        1,0;0,0;        0,0;1,0
1042;PAO FRANCES;KG;04/06/21;16:37:58;39941;0,355;        11,9;0,0;        0,0;4,22
1042;PAO FRANCES;KG;04/06/21;16:41:04;39944;0,53;        11,9;0,0;        0,0;6,31
1033;PAO DE QUEIJO;KG;04/06/21;17:09:22;39954;0,195;        39,9;0,0;        0,0;7,78
1143;CUCA RECHEADA;KG;04/06/21;17:09:22;39954;1,685;        28,9;0,0;        0,0;48,7
1042;PAO FRANCES;KG;04/06/21;17:09:22;39954;1,18;        11,9;0,0;        0,0;14,04
1042;PAO FRANCES;KG;04/06/21;17:09:22;39954;1,75;        11,9;0,0;        0,0;20,83
1021;COXINHA;UN;04/06/21;17:09:22;39954;1,0;        6,0;0,0;        0,0;6,0
1020;PASTEL FRITO;UN;04/06/21;17:09:22;39954;2,0;        6,0;0,0;        0,0;12,0
1022;KIBE;UN;04/06/21;17:09:22;39954;1,0;        7,0;0,0;        0,0;7,0
1127;BOLO DE BRIGADEIRO;KG;04/06/21;17:09:22;39954;0,215;        48,0;0,0;        0,0;10,32
1123;BOLO FLORESTA NEGRA;KG;04/06/21;17:09:22;39954;0,11;        58,9;0,0;        0,0;6,48
2012;CINNAMON ROLL;KG;04/06/21;17:09:22;39954;0,045;        46,9;0,0;        0,0;2,11
1092;PETIT FOUR DIVERSOS;KG;04/06/21;17:09:22;39954;0,15;        56,9;0,0;        0,0;8,54
1033;PAO DE QUEIJO;KG;04/06/21;17:09:22;39954;0,58;        39,9;0,0;        0,0;23,14
1042;PAO FRANCES;KG;04/06/21;17:09:22;39954;2,54;        11,9;0,0;        0,0;30,23
1124;BOLO DE MOUSSE DE LIMAO;KG;04/06/21;17:09:22;39954;0,14;        48,0;0,0;        0,0;6,72
1092;PETIT FOUR DIVERSOS;KG;04/06/21;17:09:22;39954;0,155;        56,9;0,0;        0,0;8,82
1125;BOLO DE MOUSSE DE MARACUJA;KG;04/06/21;17:09:22;39954;0,13;        48,9;0,0;        0,0;6,36
1092;PETIT FOUR DIVERSOS;KG;04/06/21;17:09:22;39954;0,155;        56,9;0,0;        0,0;8,82
1081;SUSPIRO;KG;04/06/21;17:09:22;39954;0,05;        99,9;0,0;        0,0;5,0
1020;PASTEL FRITO;UN;04/06/21;17:09:22;39954;1,0;        6,0;0,0;        0,0;6,0
1069;CUECA VIRADA;KG;04/06/21;17:09:22;39954;0,19;        29,9;0,0;        0,0;5,68
2012;CINNAMON ROLL;KG;04/06/21;17:09:22;39954;0,17;        46,9;0,0;        0,0;7,97
1936;BOLO CREMOSO DE FUBA;KG;04/06/21;17:09:22;39954;0,655;        39,9;0,0;        0,0;26,13
1936;BOLO CREMOSO DE FUBA;KG;04/06/21;17:09:22;39954;0,175;        39,9;0,0;        0,0;6,98
1033;PAO DE QUEIJO;KG;04/06/21;17:09:22;39954;0,25;        39,9;0,0;        0,0;9,98
1034;PAO DE QUEIJO PALITO;KG;04/06/21;17:09:22;39954;0,305;        42,9;0,0;        0,0;13,08
1033;PAO DE QUEIJO;KG;04/06/21;17:09:22;39954;0,215;        39,9;0,0;        0,0;8,58
1042;PAO FRANCES;KG;04/06/21;17:09:22;39954;1,18;        11,9;0,0;        0,0;14,04
1022;KIBE;UN;04/06/21;17:09:22;39954;1,0;        7,0;0,0;        0,0;7,0
1031;ENROLADINHO DE SALSICHA FRITO;UN;04/06/21;17:09:22;39954;1,0;        5,5;0,0;        0,0;5,5
1302;AGUA S/ GAS CRYSTAL 500ML;UN;04/06/21;17:32:54;39956;1,0;        4,0;0,0;        0,0;4,0
1022;KIBE;UN;04/06/21;17:40:34;39958;1,0;        7,0;0,0;        0,0;7,0
1415;CAPUCCINO FRIO;UN;04/06/21;17:40:34;39958;1,0;        11,0;0,0;        0,0;11,0
1147;CAFE EXPRESSO COM LEITE MEDIO;UN;04/06/21;17:48:49;39960;1,0;        6,5;0,0;        0,0;6,5
1793;CAFE COADO SIMPLES;UN;04/06/21;17:48:49;39960;1,0;        10,0;0,0;        0,0;10,0
1038;PAO COM MANTEIGA QUENTE;UN;04/06/21;17:48:49;39960;1,0;        4,0;0,0;        0,0;4,0
1825;MISTO QUENTE INTEGRAL;UN;04/06/21;17:48:49;39960;1,0;        6,5;0,0;        0,0;6,5
2153;TUBES 40G  MORANGO E NATA;UN;04/06/21;17:49:47;39961;1,0;        3,8;0,0;        0,0;3,8
1145;CAFE EXPRESSO DUPLO;UN;04/06/21;17:54:59;39963;1,0;        7,0;0,0;        0,0;7,0
1809;PAO COM SALAME;UN;04/06/21;17:54:59;39963;1,0;        8,0;0,0;        0,0;8,0
1038;PAO COM MANTEIGA QUENTE;UN;04/06/21;17:54:59;39963;1,0;        4,0;0,0;        0,0;4,0
1149;CAPUCCINO SABOR E CIA;UN;04/06/21;17:54:59;39963;1,0;        13,0;0,0;        0,0;13,0
1042;PAO FRANCES;KG;04/06/21;17:57:38;39965;0,35;        11,9;0,0;        0,0;4,17
1030;PAO DE ALHO;KG;04/06/21;17:57:38;39965;0,48;        19,9;0,0;        0,0;9,55
1074;BOLO SECO DIVERSOS;KG;04/06/21;17:57:38;39965;0,47;        29,9;0,0;        0,0;14,05
1047;CHIPA;KG;04/06/21;17:57:38;39965;0,3;        49,9;0,0;        0,0;14,97
1144;CAFE EXPRESSO SIMPLES;UN;04/06/21;18:00:41;39966;1,0;        5,0;0,0;        0,0;5,0
1002;EMPADAS DIVERSAS;UN;04/06/21;18:00:41;39966;1,0;        6,0;0,0;        0,0;6,0
1153;SUCO COM AGUA;UN;04/06/21;18:00:41;39966;1,0;        7,0;0,0;        0,0;7,0
1303;AGUA C/ GAS CRYSTAL 500ML;UN;04/06/21;18:00:41;39966;1,0;        4,5;0,0;        0,0;4,5
1006;MINI FOLHEADOS;KG;04/06/21;18:00:41;39966;0,105;        52,9;0,0;        0,0;5,55
1042;PAO FRANCES;KG;04/06/21;18:17:41;39972;0,55;        11,9;0,0;        0,0;6,55
1002;EMPADAS DIVERSAS;UN;04/06/21;18:17:41;39972;1,0;        6,0;0,0;        0,0;6,0
1014;TORTA DE MORTADELA;KG;04/06/21;18:17:41;39972;0,23;        48,0;0,0;        0,0;11,04
1623;TORTA DE FRANGO;KG;04/06/21;18:17:41;39972;0,225;        48,0;0,0;        0,0;10,8
1020;PASTEL FRITO;UN;04/06/21;18:17:41;39972;1,0;        6,0;0,0;        0,0;6,0
1042;PAO FRANCES;KG;04/06/21;18:19:37;39973;0,585;        11,9;0,0;        0,0;6,96
1145;CAFE EXPRESSO DUPLO;UN;04/06/21;18:20:18;39974;1,0;        7,0;0,0;        0,0;7,0
1415;CAPUCCINO FRIO;UN;04/06/21;18:20:18;39974;1,0;        11,0;0,0;        0,0;11,0
1001;BRIOCHE;KG;04/06/21;18:20:18;39974;0,028;        58,9;0,0;        0,0;1,65
1610;SALAME DE LOMBO;KG;04/06/21;18:29:33;39977;0,365;        36,9;0,0;        0,0;13,47
1002;EMPADAS DIVERSAS;UN;04/06/21;18:44:55;39981;1,0;        6,0;0,0;        0,0;6,0
